benchmark_name,program_name,method_name,start_pos,end_pos,num_pre,num_post
DafnyBench,dafny-synthesis_task_id_586,SplitAndAppend,0,299,1,2
DafnyBench,dafny-synthesis_task_id_587,ArrayToSeq,0,366,1,2
DafnyBench,dafny-synthesis_task_id_588,DifferenceMinMax,0,680,1,1
DafnyBench,dafny-synthesis_task_id_588,Max,1003,1203,1,0
DafnyBench,dafny-synthesis_task_id_588,Min,800,1000,1,0
DafnyBench,dafny-synthesis_task_id_59,NthOctagonalNumber,0,174,1,1
DafnyBench,dafny-synthesis_task_id_591,SwapFirstAndLast,0,316,1,2
DafnyBench,dafny-synthesis_task_id_594,FirstEvenOddDifference,89,1454,3,1
DafnyBench,dafny-synthesis_task_id_594,IsEven,0,42,0,0
DafnyBench,dafny-synthesis_task_id_594,IsOdd,45,86,0,0
DafnyBench,dafny-synthesis_task_id_598,IsArmstrong,0,363,1,1
DafnyBench,dafny-synthesis_task_id_599,SumAndAverage,0,347,1,2
DafnyBench,dafny-synthesis_task_id_600,IsEven,0,108,0,1
DafnyBench,dafny-synthesis_task_id_602,FindFirstRepeatedChar,0,1464,0,2
DafnyBench,dafny-synthesis_task_id_603,LucidNumbers,0,670,1,3
DafnyBench,dafny-synthesis_task_id_605,IsPrime,0,404,1,1
DafnyBench,dafny-synthesis_task_id_606,DegreesToRadians,0,186,0,1
DafnyBench,dafny-synthesis_task_id_61,CountSubstringsWithSumOfDigitsEqualToLength,57,710,0,1
DafnyBench,dafny-synthesis_task_id_61,IsDigit,0,54,0,0
DafnyBench,dafny-synthesis_task_id_610,RemoveElement,0,749,1,3
DafnyBench,dafny-synthesis_task_id_616,ElementWiseModulo,0,643,3,3
DafnyBench,dafny-synthesis_task_id_618,ElementWiseDivide,0,483,2,2
DafnyBench,dafny-synthesis_task_id_62,FindSmallest,0,426,1,2
DafnyBench,dafny-synthesis_task_id_622,FindMedian,0,543,5,1
DafnyBench,dafny-synthesis_task_id_623,Power,431,574,1,0
DafnyBench,dafny-synthesis_task_id_623,PowerOfListElements,0,428,1,2
DafnyBench,dafny-synthesis_task_id_624,IsLowerCase,0,60,0,0
DafnyBench,dafny-synthesis_task_id_624,IsLowerUpperPair,63,146,0,0
DafnyBench,dafny-synthesis_task_id_624,ShiftMinus32,149,227,0,0
DafnyBench,dafny-synthesis_task_id_624,ToUppercase,230,877,0,2
DafnyBench,dafny-synthesis_task_id_625,SwapFirstAndLast,0,310,1,3
DafnyBench,dafny-synthesis_task_id_626,AreaOfLargestTriangleInSemicircle,0,165,1,1
DafnyBench,dafny-synthesis_task_id_627,SmallestMissingNumber,0,702,2,3
DafnyBench,dafny-synthesis_task_id_629,FindEvenNumbers,45,828,0,2
DafnyBench,dafny-synthesis_task_id_629,IsEven,0,42,0,0
DafnyBench,dafny-synthesis_task_id_637,IsBreakEven,0,219,1,1
DafnyBench,dafny-synthesis_task_id_641,NthNonagonalNumber,0,155,1,1
DafnyBench,dafny-synthesis_task_id_644,Reverse,0,396,0,1
DafnyBench,dafny-synthesis_task_id_644,ReverseUptoK,399,958,1,2
DafnyBench,dafny-synthesis_task_id_69,ContainsSequence,0,408,0,1
DafnyBench,dafny-synthesis_task_id_70,AllSequencesEqualLength,0,587,0,1
DafnyBench,dafny-synthesis_task_id_728,AddLists,0,422,1,2
DafnyBench,dafny-synthesis_task_id_732,IsSpaceCommaDot,0,74,0,0
DafnyBench,dafny-synthesis_task_id_732,ReplaceWithColon,77,687,0,2
DafnyBench,dafny-synthesis_task_id_733,FindFirstOccurrence,0,856,2,3
DafnyBench,dafny-synthesis_task_id_741,AllCharactersSame,0,577,0,2
DafnyBench,dafny-synthesis_task_id_743,RotateRight,0,468,1,2
DafnyBench,dafny-synthesis_task_id_750,AddTupleToList,0,215,0,3
DafnyBench,dafny-synthesis_task_id_751,IsMinHeap,0,695,1,2
DafnyBench,dafny-synthesis_task_id_755,min,188,370,1,1
DafnyBench,dafny-synthesis_task_id_755,MinPair,0,184,1,2
DafnyBench,dafny-synthesis_task_id_755,SecondSmallest,374,1570,2,2
DafnyBench,dafny-synthesis_task_id_759,IsDecimalWithTwoPrecision,0,520,0,2
DafnyBench,dafny-synthesis_task_id_760,HasOnlyOneDistinctElement,0,631,1,2
DafnyBench,dafny-synthesis_task_id_762,IsMonthWith30Days,0,239,1,1
DafnyBench,dafny-synthesis_task_id_764,CountDigits,58,286,0,2
DafnyBench,dafny-synthesis_task_id_764,IsDigit,0,54,0,0
DafnyBench,dafny-synthesis_task_id_769,Difference,0,522,0,2
DafnyBench,dafny-synthesis_task_id_77,IsDivisibleBy11,0,115,0,1
DafnyBench,dafny-synthesis_task_id_770,SumOfFourthPowerOfOddNumbers,0,443,1,1
DafnyBench,dafny-synthesis_task_id_775,IsOdd,0,41,0,0
DafnyBench,dafny-synthesis_task_id_775,IsOddAtIndexOdd,44,476,0,1
DafnyBench,dafny-synthesis_task_id_776,CountVowelNeighbors,92,375,0,2
DafnyBench,dafny-synthesis_task_id_776,IsVowel,0,89,0,0
DafnyBench,dafny-synthesis_task_id_784,FirstEvenOddIndices,451,1397,3,4
DafnyBench,dafny-synthesis_task_id_784,IsEven,0,42,0,0
DafnyBench,dafny-synthesis_task_id_784,IsFirstEven,89,269,2,0
DafnyBench,dafny-synthesis_task_id_784,IsFirstOdd,272,447,2,0
DafnyBench,dafny-synthesis_task_id_784,IsOdd,45,86,0,0
DafnyBench,dafny-synthesis_task_id_784,ProductEvenOdd,1400,1905,3,1
DafnyBench,dafny-synthesis_task_id_79,IsLengthOdd,0,120,0,1
DafnyBench,dafny-synthesis_task_id_790,IsEven,0,42,0,0
DafnyBench,dafny-synthesis_task_id_790,IsEvenAtIndexEven,45,482,0,1
DafnyBench,dafny-synthesis_task_id_792,CountLists,0,137,0,2
DafnyBench,dafny-synthesis_task_id_793,LastPosition,0,709,2,2
DafnyBench,dafny-synthesis_task_id_798,ArraySum,182,444,0,1
DafnyBench,dafny-synthesis_task_id_798,sumTo,0,179,2,0
DafnyBench,dafny-synthesis_task_id_799,RotateLeftBits,0,184,1,1
DafnyBench,dafny-synthesis_task_id_8,SquareElements,0,441,0,2
DafnyBench,dafny-synthesis_task_id_80,TetrahedralNumber,0,151,1,1
DafnyBench,dafny-synthesis_task_id_801,CountEqualNumbers,0,494,0,4
DafnyBench,dafny-synthesis_task_id_803,IsPerfectSquare,0,406,1,2
DafnyBench,dafny-synthesis_task_id_804,IsEven,0,42,0,0
DafnyBench,dafny-synthesis_task_id_804,IsProductEven,45,433,0,1
DafnyBench,dafny-synthesis_task_id_807,FindFirstOdd,44,730,1,2
DafnyBench,dafny-synthesis_task_id_807,IsOdd,0,41,0,0
DafnyBench,dafny-synthesis_task_id_808,ContainsK,0,329,0,1
DafnyBench,dafny-synthesis_task_id_809,IsSmaller,0,540,1,2
DafnyBench,dafny-synthesis_task_id_82,SphereVolume,0,222,1,1
DafnyBench,dafny-synthesis_task_id_85,SphereSurfaceArea,0,215,1,1
DafnyBench,dafny-synthesis_task_id_86,CenteredHexagonalNumber,0,160,1,1
DafnyBench,dafny-synthesis_task_id_89,ClosestSmaller,0,107,1,1
DafnyBench,dafny-synthesis_task_id_94,MinSecondValueFirst,0,671,2,1
DafnyBench,dafny-synthesis_task_id_95,SmallestListLength,0,452,1,2
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 1_LinearSearch,SearchLoop,1267,2129,1,4
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 1_LinearSearch,SearchRecursive,511,1260,1,4
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 2_BinarySearchDec,SearchLoop,1009,1733,2,3
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 2_BinarySearchDec,SearchRecursive,489,1006,2,3
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 2_BinarySearchDec,Test,1839,2212,1,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_InsertionSortMultiset,Search,274,1271,1,6
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_InsertionSortMultiset,Sort,1274,2218,0,2
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_SelectionSortMultiset,Main,1232,1434,0,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_SelectionSortMultiset,MinOfMultiset,519,1050,1,2
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_SelectionSortMultiset,Sort,1804,2589,0,2
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 3_SelectionSortMultiset,Test,1086,1229,0,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 8_H8,Partition,266,1121,1,4
DafnyBench,Dafny_tmp_tmp0wu8wmfr_Heimaverkefni 8_H8,QuickSelect,1134,2130,1,5
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_F1a,F,0,62,0,1
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_F1a,Main,65,166,0,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_F1a,Mid,170,418,1,3
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_InsertionSortSeq,InsertionSort,146,803,0,2
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_InsertionSortSeq,IsSorted,65,143,0,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_Search1000,Is2Pow,1274,1430,0,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_Search1000,Search1000,224,1224,2,3
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_Search1000,Search2PowLoop,1539,2189,3,3
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_Search1000,Search2PowRecursive,2298,2829,3,3
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_SumIntsLoop,Main,465,526,0,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_SumIntsLoop,sumInts,0,116,1,0
DafnyBench,Dafny_tmp_tmp0wu8wmfr_tests_SumIntsLoop,SumIntsLoop,120,462,1,2
DafnyBench,dafny_tmp_tmp2ewu6s7x_ListReverse,reverse,0,99,0,0
DafnyBench,dafny_tmp_tmp49a6ihvk_m4,Below,37,111,0,0
DafnyBench,dafny_tmp_tmp49a6ihvk_m4,DutchFlag,116,864,0,2
DafnyBench,dafny_tmp_tmp59p638nn_examples_derangement,derangement,1,81,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_derangement,distinct,244,346,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_derangement,end,732,2748,4,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_derangement,multisetRange,164,241,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_derangement,permutation,84,161,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_derangement,test,349,729,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort,_ctor,1468,1616,0,2
DafnyBench,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort,Lt,1623,1674,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort,Lt,32,57,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort,Ltm,1844,2083,0,2
DafnyBench,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort,Main,3357,3544,0,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort,SelectionSort,2173,3351,1,2
DafnyBench,dafny_tmp_tmp59p638nn_examples_minmax2,DifferenceMinMax,0,681,1,1
DafnyBench,dafny_tmp_tmp59p638nn_examples_minmax2,Max,882,1077,1,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_minmax2,Min,684,879,1,0
DafnyBench,dafny_tmp_tmp59p638nn_examples_realExponent,pow,1199,1717,2,1
DafnyBench,dafny_tmp_tmp59p638nn_examples_SelectionSort,SelectionnSort,477,1003,0,1
DafnyBench,dafny_tmp_tmp59p638nn_examples_SelectionSort,SelectionSort,1007,1766,0,1
DafnyBench,Dafny_tmp_tmpj88zq5zt_2-Kontrakte_max,max,0,276,2,2
DafnyBench,Dafny_tmp_tmpj88zq5zt_2-Kontrakte_max,testMax,279,502,2,0
DafnyBench,Dafny_tmp_tmpj88zq5zt_2-Kontrakte_reverse3,swap3,0,453,4,4
DafnyBench,Dafny_tmp_tmpj88zq5zt_2-Kontrakte_reverse3,testSwap3,456,856,4,0
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples1,abs,232,285,0,0
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples1,Abs,0,229,0,4
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples1,Max,515,720,0,3
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples1,MultiReturn,368,512,1,1
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples1,Testing,288,365,0,0
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples2,add_by_inc,0,281,0,1
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples2,exp,2018,2188,0,0
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples2,exp_by_sqr,1330,2015,1,1
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples2,gcd,1177,1327,1,0
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples2,gcdCalc,749,1174,1,1
DafnyBench,Dafny_tmp_tmpmvs2dmry_examples2,Product,284,746,0,1
DafnyBench,Dafny_tmp_tmpmvs2dmry_pancakesort_findmax,findMax,76,603,2,3
DafnyBench,Dafny_tmp_tmpmvs2dmry_pancakesort_flip,flip,63,870,2,2
DafnyBench,Dafny_tmp_tmpmvs2dmry_SlowMax,max,0,62,0,0
DafnyBench,Dafny_tmp_tmpmvs2dmry_SlowMax,slow_max,65,434,0,1
DafnyBench,Dafny_tmp_tmpv_d3qi10_2_min,Main,1184,1247,0,0
DafnyBench,Dafny_tmp_tmpv_d3qi10_2_min,min,1,154,0,2
DafnyBench,Dafny_tmp_tmpv_d3qi10_2_min,minArray,610,1181,1,2
DafnyBench,Dafny_tmp_tmpv_d3qi10_2_min,minMethod,157,378,0,3
DafnyBench,Dafny_tmp_tmpv_d3qi10_3_cumsum,cumsum,136,734,1,1
DafnyBench,Dafny_tmp_tmpv_d3qi10_3_cumsum,sum,0,133,1,0
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,abs,729,852,0,1
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,ex1,1776,2038,1,1
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,find,3057,3393,1,1
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,foo,871,958,1,0
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,foo2,2068,2194,0,1
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,isPalindrome,3902,3974,0,0
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,Main,4786,5512,0,0
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,max,1350,1571,1,1
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,sorted,4132,4217,0,0
DafnyBench,dafny-training_tmp_tmp_n2kixni_session1_training1,unique,4609,4713,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,ComputePower,76,342,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,CopyMatrix,5891,6902,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,Cube,2540,2894,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,DoubleArray,8241,8697,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,IncrementMatrix,3595,4584,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,Max,1034,1529,0,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,Power,0,73,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,RotateLeft,9614,10128,1,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_validation_examples,RotateRight,11156,11648,1,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_ComputePower,ComputePower,76,342,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_ComputePower,Power,0,73,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_CopyMatrix,CopyMatrix,0,1011,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_Cube,Cube,0,354,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_DoubleArray,DoubleArray,0,456,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_IncrementMatrix,IncrementMatrix,0,989,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_AI_agent_verify_examples_RotateRight,RotateRight,0,492,1,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_bql_exampls_Min,min,0,475,1,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_bql_exampls_SmallNum,add_small_numbers,0,340,3,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_bql_exampls_Square,square,0,265,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01,main,0,265,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_06_n,Main,1422,2033,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_07,main,655,1071,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_11,main,0,233,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_15,main,0,273,2,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_23_x,main,0,221,1,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_detailed_examples_SelectionSort,SelectionSort,169,1862,0,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_error_data_real_error_IsEven_success_1,even,0,86,1,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_dataset_error_data_real_error_IsEven_success_1,is_even,89,318,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_28,main,0,336,3,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_37,main,0,301,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_38,main,0,391,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_41,main,0,298,2,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_BinarySearch,BinarySearch,0,650,1,3
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_SumArray,Sum,0,172,1,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_50_examples_SumArray,SumArray,175,489,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_error_data_completion_06_n,Main,0,611,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_error_data_completion_07,main,0,416,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_error_data_completion_11,main,0,233,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_normal_data_completion_MaxPerdV2,contains,0,128,1,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_normal_data_completion_MaxPerdV2,is_max,266,398,1,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_normal_data_completion_MaxPerdV2,max,401,686,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Fine_Tune_Examples_normal_data_completion_MaxPerdV2,upper_bound,131,263,1,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_15,main,0,285,2,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_ComputePower,ComputePower,76,293,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_ComputePower,Power,0,73,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Count,count,265,649,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Count,has_count,0,261,1,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_LinearSearch,LinearSearch,0,395,0,3
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Minimum,Minimum,0,413,1,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_Mult,mult,0,197,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Generated_Code_rand,Main,0,259,2,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Function,Average,0,58,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Function,ProveSpecificationsEquivalent,302,456,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Function,Triple',177,298,0,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Function,TripleConditions,61,174,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost,Average,0,57,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost,Caller,572,650,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost,F,487,510,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost,M,513,569,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost,MyMethod,653,859,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Ghost,Triple1,165,348,0,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index,Index,0,90,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index,Max,291,435,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index,MaxSum,439,641,0,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index,MaxSumCaller,645,804,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index,Min,93,288,0,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index,ReconstructFromMaxSum,807,1007,1,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Index,TestMaxSum,1011,1182,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant,DownWhileGreater,571,756,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant,DownWhileNotEqual,380,567,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant,Quotient,760,955,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant,Quotient1,958,1138,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant,UpWhileLess,0,184,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_LoopInvariant,UpWhileNotEqual,188,376,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_solved_1_select,SelectionSort,0,880,0,2
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple,Caller,657,730,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple,Triple,0,100,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple,TripleConditions,504,654,1,1
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple,TripleIf,103,266,0,0
DafnyBench,Dafny_Verify_tmp_tmphq7j0row_Test_Cases_Triple,TripleOver,269,501,0,0
DafnyBench,Dafny-VMC_tmp_tmpzgqv0i1u_src_Math_Helper,boolToNat,713,773,0,0
DafnyBench,Dafny-VMC_tmp_tmpzgqv0i1u_src_Math_Helper,Log2Floor,476,604,1,0
DafnyBench,Dafny-VMC_tmp_tmpzgqv0i1u_src_Math_Helper,Power,318,471,0,1
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex01,Main,150,368,0,0
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex01,Max,0,147,0,1
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex02,Abs,0,98,1,2
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex02,Main,101,152,0,0
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex03,Abs,0,141,1,3
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex03,Abs2,144,298,1,3
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex03,Main,301,394,0,0
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex09,ComputeFib,103,384,0,1
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex09,fib,0,100,0,0
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex09,Main,387,453,0,0
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex12,FindMax,1,455,1,2
DafnyBench,dafny-workout_tmp_tmp0abkw6f8_starter_ex12,Main,458,730,0,0
DafnyBench,feup-mfes_tmp_tmp6_a1y5a5_examples_SelectionSort,findMin,1053,1586,1,2
DafnyBench,feup-mfes_tmp_tmp6_a1y5a5_examples_SelectionSort,isSorted,196,358,1,0
DafnyBench,feup-mfes_tmp_tmp6_a1y5a5_examples_SelectionSort,selectionSort,416,921,0,2
DafnyBench,feup-mfes_tmp_tmp6_a1y5a5_examples_SelectionSort,testFindMin,1802,1965,0,0
DafnyBench,feup-mfes_tmp_tmp6_a1y5a5_examples_SelectionSort,testSelectionSort,1589,1799,0,0
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Exercise3_Increment_Array,incrementArray,0,610,1,1
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Exercise4_Find_Max,findMax,0,707,2,4
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Exercise6_Binary_Search,binarySearch,0,858,2,2
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sorted_Standard,InsertionSorted,0,220,1,0
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sorted_Standard,sorting,224,838,1,1
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sort_Normal,insertionSort,605,972,0,1
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sort_Normal,lookForMin,198,602,1,2
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sort_Normal,sorted,0,67,0,0
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Insertion_Sort_Normal,sortedA,70,195,1,0
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Merge_Sort,mergeSort,0,74,0,0
DafnyBench,Final-Project-Dafny_tmp_tmpmcywuqox_Attempts_Merge_Sort,merging,77,1316,1,0
